,file,4Cihan,2Asli,3Cihan,1Asli,5Ozan,fullAgree,fullAgree_score,majority_score
939,52_mel1_ref221160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
940,56_mel2_ref373060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
941,54_mel2_ref228758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
942,63_mel2_per1538742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
943,67_mel2_ref3177752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
944,66_mel2_per1387742.wav,2.0,1.0,2.0,2.0,1.0,False,,2.0
945,67_mel1_ref2964742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
946,510_mel1_ref272060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
947,54_mel1_ref249859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
948,66_mel2_per1748742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
949,52_mel2_ref294260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
950,57_mel2_ref332695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
951,63_mel1_ref1366742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
952,51_mel1_ref321060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
953,62_mel2_ref2763742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
954,65_mel2_ref3500752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
955,53_mel2_ref265759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
956,62_mel2_ref2849752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
957,51_mel2_ref339659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
958,510_mel2_ref326559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
959,51_mel2_ref245095.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
960,53_mel1_per134758.wav,1.0,,1.0,1.0,1.0,True,1.0,1.0
961,58_mel1_per151060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
962,67_mel1_per1913742.wav,1.0,1.0,1.0,3.0,2.0,False,,1.0
963,55_mel1_per156595.wav,2.0,1.0,2.0,2.0,2.0,False,,2.0
964,65_mel1_ref2074742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
965,51_mel1_ref101559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
966,69_mel2_ref1620762.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
967,58_mel2_per133559.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
968,64_mel2_ref3664742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
969,55_mel2_ref266758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
970,58_mel1_per175685.wav,4.0,3.0,4.0,4.0,3.0,False,,4.0
971,68_mel2_ref3540742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
972,54_mel2_ref274160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
973,54_mel1_ref253759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
974,64_mel2_ref2985742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
975,62_mel2_ref2778742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
976,510_mel2_ref255758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
977,57_mel1_per139558.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
978,67_mel2_ref3846742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
979,56_mel2_per112859.wav,1.0,2.0,1.0,3.0,3.0,False,,
980,54_mel2_ref149859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
981,63_mel2_ref3158742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
982,62_mel2_ref3260752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
983,55_mel2_ref227558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
984,56_mel2_per147959.wav,1.0,2.0,2.0,2.0,1.0,False,,2.0
985,510_mel1_ref282959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
986,56_mel1_ref242959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
987,62_mel2_ref2155742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
988,55_mel1_per148759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
989,52_mel1_ref353895.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
990,510_mel2_ref219160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
991,510_mel2_ref396795.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
992,52_mel2_per125985.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
993,62_mel2_ref3084742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
994,57_mel1_per136359.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
995,65_mel1_per1922752.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
996,61_mel2_ref1593742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
997,64_mel2_per1790752.wav,1.0,2.0,2.0,2.0,2.0,False,,2.0
998,54_mel2_ref262695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
999,52_mel2_per132685.wav,2.0,3.0,2.0,2.0,3.0,False,,2.0
1000,57_mel1_ref290658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1001,610_mel2_ref1808752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1002,56_mel2_ref370060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1003,55_mel2_ref298758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1004,54_mel2_ref173160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1005,59_mel1_ref218160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1006,51_mel2_ref254795.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1007,51_mel1_ref189759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1008,61_mel1_ref2457742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1009,69_mel1_ref3648742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1010,68_mel1_per1009742.wav,1.0,3.0,1.0,2.0,2.0,False,,
1011,57_mel2_per189959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1012,65_mel2_ref3316742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1013,610_mel1_ref2699742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1014,61_mel2_ref1682742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1015,52_mel2_ref260959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1016,69_mel2_ref3209742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1017,51_mel2_ref154260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1018,510_mel1_ref112658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1019,65_mel2_ref1316742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1020,53_mel2_ref215558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1021,52_mel1_ref121160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1022,66_mel1_ref2728732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1023,69_mel2_per1620762.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
1024,53_mel1_ref152659.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1025,67_mel1_ref2588732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1026,510_mel1_ref124759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1027,66_mel1_per1892752.wav,1.0,1.0,4.0,2.0,1.0,False,,1.0
1028,56_mel1_ref161060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1029,53_mel1_ref147558.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1030,65_mel1_ref1922752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1031,59_mel1_per124559.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1032,53_mel1_ref187859.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1033,63_mel2_ref2582742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1034,51_mel1_ref354260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1035,58_mel2_ref324259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1036,510_mel2_ref204558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1037,67_mel1_ref2838732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1038,55_mel2_ref255558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1039,51_mel1_ref298859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1040,65_mel2_ref1430752.wav,4.0,4.0,4.0,4.0,,True,4.0,4.0
1041,58_mel1_ref333559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1042,56_mel2_ref227959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1043,57_mel1_per177658.wav,3.0,4.0,3.0,2.0,3.0,False,,3.0
1044,58_mel2_ref112160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1045,51_mel2_ref366060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1046,52_mel2_per121160.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1047,56_mel2_ref144060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1048,63_mel2_ref3288732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1049,59_mel1_ref215060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1050,510_mel1_per196795.wav,1.0,3.0,2.0,2.0,2.0,False,,2.0
1051,510_mel1_per112658.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1052,67_mel2_ref1393742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1053,52_mel2_ref151985.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1054,53_mel2_ref234758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1055,63_mel1_per1288732.wav,1.0,2.0,2.0,2.0,2.0,False,,2.0
1056,59_mel1_per120160.wav,1.0,1.0,2.0,2.0,1.0,False,,1.0
1057,510_mel1_ref220658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1058,51_mel2_ref120959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1059,54_mel1_ref161858.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1060,56_mel1_per196559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1061,53_mel1_per115558.wav,2.0,,2.0,2.0,2.0,True,2.0,2.0
1062,58_mel1_ref178060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1063,68_mel2_ref1637742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1064,58_mel1_per193959.wav,2.0,1.0,2.0,1.0,2.0,False,,2.0
1065,63_mel1_ref1158742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1066,53_mel1_per183659.wav,1.0,,2.0,1.0,1.0,False,,1.0
1067,64_mel2_ref2568742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1068,56_mel2_per102758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1069,64_mel1_ref3199732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1070,57_mel2_ref176759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1071,59_mel1_per126658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1072,67_mel1_ref1177752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1073,510_mel1_ref226859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1074,55_mel1_ref297885.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1075,56_mel2_per173060.wav,1.0,1.0,2.0,2.0,1.0,False,,1.0
1076,55_mel1_ref198758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1077,58_mel1_ref335559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1078,63_mel1_ref3640752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1079,65_mel1_ref1065742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1080,58_mel1_per178060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1081,67_mel2_per1838732.wav,1.0,1.0,1.0,2.0,1.0,False,,1.0
1082,55_mel2_ref348759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1083,67_mel1_per1939742.wav,1.0,3.0,2.0,4.0,3.0,False,,
1084,55_mel2_ref336495.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1085,53_mel1_per168259.wav,2.0,,3.0,4.0,3.0,False,,
1086,58_mel1_ref153995.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1087,57_mel1_ref208859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1088,64_mel2_ref1985742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1089,52_mel1_ref142159.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1090,510_mel2_per182959.wav,2.0,3.0,3.0,3.0,3.0,False,,3.0
1091,54_mel2_per153759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1092,69_mel1_ref3126742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1093,55_mel1_per165006.wav,2.0,1.0,2.0,2.0,2.0,False,,2.0
1094,65_mel2_ref1983742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1095,67_mel2_per1952752.wav,1.0,1.0,1.0,2.0,1.0,False,,1.0
1096,66_mel1_per1213742.wav,1.0,3.0,3.0,2.0,3.0,False,,3.0
1097,52_mel2_ref223858.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1098,52_mel1_ref141060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1099,610_mel1_ref3373742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1100,63_mel1_ref2176742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1101,54_mel1_ref213160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1102,56_mel1_per173060.wav,4.0,1.0,1.0,2.0,1.0,False,,1.0
1103,52_mel2_ref342159.wav,,4.0,4.0,4.0,4.0,True,4.0,4.0
1104,62_mel1_ref2828732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1105,67_mel2_ref2043752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1106,510_mel1_ref319160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1107,52_mel2_ref224159.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1108,58_mel2_ref114758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1109,59_mel1_ref137559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1110,68_mel2_ref2540742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1111,53_mel2_ref159060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1112,610_mel1_ref2403742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1113,51_mel1_ref120959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1114,510_mel1_ref223558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1115,66_mel2_ref2892752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1116,57_mel2_ref239558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1117,58_mel2_ref175685.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1118,54_mel2_ref116759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1119,66_mel2_per1325752.wav,4.0,4.0,4.0,4.0,2.0,False,,4.0
1120,53_mel2_per134758.wav,1.0,2.0,2.0,3.0,1.0,False,,
1121,69_mel2_per1135742.wav,1.0,1.0,1.0,2.0,1.0,False,,1.0
1122,61_mel1_per1342752.wav,2.0,3.0,2.0,3.0,2.0,False,,2.0
1123,52_mel1_ref352658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1124,53_mel2_per108658.wav,2.0,3.0,3.0,4.0,3.0,False,,3.0
1125,510_mel1_per162160.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
1126,610_mel1_ref1109742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1127,68_mel1_ref2795742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1128,63_mel1_ref1924742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1129,59_mel1_ref110459.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1130,61_mel1_per1593742.wav,1.0,1.0,2.0,2.0,1.0,False,,1.0
1131,67_mel2_ref1374742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1132,53_mel1_per147558.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1133,57_mel2_ref305758.wav,4.0,4.0,4.0,4.0,,True,4.0,4.0
1134,52_mel1_per160959.wav,2.0,3.0,2.0,3.0,1.0,False,,
1135,52_mel1_ref145859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1136,54_mel2_ref214060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1137,66_mel1_ref1534742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1138,68_mel2_ref1199742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1139,56_mel2_ref212859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1140,63_mel1_ref1572742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1141,65_mel2_per1863742.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
1142,63_mel2_ref3029742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1143,58_mel1_ref255259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1144,51_mel1_per190959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1145,66_mel1_ref3735742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1146,62_mel2_ref2407742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1147,58_mel2_ref197859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1148,53_mel2_ref365759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1149,58_mel2_ref314758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1150,53_mel1_ref156758.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1151,54_mel2_per113160.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1152,510_mel2_ref324759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1153,510_mel2_ref226859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1154,57_mel2_per109659.wav,1.0,2.0,2.0,2.0,1.0,False,,2.0
1155,53_mel1_per156759.wav,3.0,,4.0,4.0,3.0,False,,
1156,54_mel2_per191658.wav,2.0,2.0,1.0,2.0,1.0,False,,2.0
1157,66_mel1_ref3702742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1158,58_mel2_per143758.wav,1.0,2.0,2.0,2.0,3.0,False,,2.0
1159,63_mel2_ref3538742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1160,68_mel2_ref3910742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1161,57_mel1_ref177658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1162,51_mel2_ref127160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1163,66_mel2_ref1038732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1164,64_mel2_ref2453742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1165,69_mel2_ref1426742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1166,52_mel2_per146759.wav,4.0,4.0,4.0,4.0,3.0,False,,4.0
1167,57_mel2_ref204259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1168,53_mel1_ref165759.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
1169,51_mel2_ref145095.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1170,62_mel1_per1849752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1171,58_mel2_per155259.wav,2.0,4.0,2.0,2.0,2.0,False,,2.0
1172,66_mel1_per1735742.wav,1.0,1.0,2.0,1.0,1.0,False,,1.0
1173,66_mel1_ref3873742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1174,57_mel1_ref242659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1175,62_mel2_ref1778742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1176,58_mel2_ref135559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1177,52_mel1_per146759.wav,2.0,3.0,3.0,3.0,2.0,False,,3.0
1178,51_mel2_per145095.wav,1.0,2.0,1.0,1.0,1.0,False,,1.0
1179,52_mel1_ref281659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1180,69_mel1_ref3132742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1181,52_mel2_ref141958.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1182,56_mel2_ref255559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1183,58_mel1_per155259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1184,54_mel2_ref283060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1185,610_mel1_per1816742.wav,1.0,2.0,2.0,2.0,3.0,False,,2.0
1186,63_mel2_ref3203742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1187,56_mel2_per144060.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1188,63_mel1_ref1946742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1189,51_mel2_per109959.wav,1.0,3.0,1.0,1.0,1.0,False,,1.0
1190,54_mel2_per133959.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1191,52_mel2_ref257160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1192,54_mel1_per161858.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1193,51_mel2_ref133859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1194,52_mel2_ref192658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1195,63_mel2_ref3382742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1196,65_mel2_per1855742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1197,66_mel1_ref1892752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1198,63_mel2_ref1304742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1199,66_mel2_ref1934742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1200,66_mel2_ref1806742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1201,65_mel2_per1307742.wav,4.0,4.0,3.0,4.0,4.0,False,,4.0
1202,67_mel2_ref3184752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1203,510_mel1_ref319060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1204,69_mel1_ref1126742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1205,61_mel2_ref2682742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1206,51_mel1_ref158059.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1207,65_mel1_ref2840752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1208,56_mel2_per124859.wav,2.0,2.0,3.0,3.0,2.0,False,,2.0
1209,54_mel2_ref240160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1210,51_mel2_ref272695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1211,54_mel2_ref161858.wav,,4.0,4.0,,4.0,True,4.0,4.0
1212,67_mel1_per1393742.wav,1.0,2.0,1.0,2.0,2.0,False,,2.0
1213,57_mel2_ref339558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1214,67_mel1_ref1019732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1215,67_mel2_ref1952752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1216,67_mel2_ref2588732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1217,52_mel1_ref346759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1218,510_mel1_per129859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1219,51_mel2_ref108959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1220,69_mel1_ref2207742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1221,61_mel1_per1512752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1222,63_mel1_ref2640752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1223,57_mel1_ref115160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1224,63_mel2_per1908742.wav,1.0,3.0,2.0,2.0,2.0,False,,2.0
1225,52_mel1_ref164685.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1226,54_mel2_ref247559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1227,68_mel1_ref3009742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1228,55_mel1_ref236495.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1229,62_mel2_ref1458732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1230,61_mel1_ref2450742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1231,54_mel1_ref273160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1232,67_mel1_ref1882742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1233,58_mel2_ref240260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1234,61_mel2_per1878742.wav,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0
1235,61_mel1_ref1450742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1236,510_mel2_per160695.wav,1.0,3.0,1.0,2.0,1.0,False,,1.0
1237,56_mel1_ref178959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1238,51_mel2_ref286658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1239,63_mel2_ref2947742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
1240,51_mel1_ref272695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
