,file,4Cihan,2Asli,3Cihan,1Asli,5Ozan,fullAgree,fullAgree_score,majority_score
420,58_mel1_ref151060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
421,58_mel2_ref235559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
422,56_mel1_ref296559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
423,63_mel1_ref2288732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
424,510_mel2_ref262160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
427,510_mel2_ref231559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
428,56_mel1_ref398658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
429,61_mel1_ref1342752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
431,62_mel2_ref2458732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
432,64_mel2_ref1664742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
433,59_mel1_ref120160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
434,63_mel1_ref1137742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
436,68_mel2_ref3938752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
440,58_mel1_ref349659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
441,53_mel1_ref172160.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
442,510_mel1_ref182959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
444,55_mel1_ref266758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
445,58_mel2_ref379060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
447,66_mel2_ref1823742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
448,65_mel2_ref1310742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
449,69_mel1_ref2360752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
450,510_mel1_ref326559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
453,66_mel2_ref2033742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
455,51_mel2_ref366260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
456,56_mel1_ref395060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
457,65_mel1_ref1316742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
458,63_mel2_ref2918752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
459,510_mel1_ref342858.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
461,65_mel2_ref3573742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
464,53_mel2_ref152659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
466,67_mel2_ref2837742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
467,51_mel2_ref220959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
468,53_mel2_ref356060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
469,52_mel2_ref347659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
470,56_mel2_ref147959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
471,59_mel1_ref125558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
473,53_mel1_ref288658.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
476,66_mel2_ref3375742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
477,59_mel1_ref394959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
478,53_mel2_ref172160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
480,65_mel1_ref2316742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
482,55_mel2_ref136759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
483,63_mel1_ref3272742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
484,66_mel2_ref2702742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
485,56_mel1_ref358160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
486,55_mel1_ref231759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
487,510_mel1_ref219060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
488,510_mel2_ref209558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
489,63_mel1_ref2617742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
490,62_mel2_ref3270752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
492,63_mel1_ref2304742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
493,69_mel1_ref1207742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
494,510_mel1_ref351658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
497,54_mel2_ref147559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
498,69_mel2_ref3648742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
500,66_mel2_ref2238752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
501,56_mel1_ref277659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
502,63_mel2_ref2349742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
503,58_mel2_ref333559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
504,63_mel1_ref2294742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
505,69_mel2_ref3132742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
507,51_mel2_ref238160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
508,610_mel2_ref3403742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
511,52_mel1_ref176160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
513,63_mel2_ref3617742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
515,54_mel1_ref219859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
516,58_mel1_ref183859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
518,58_mel1_ref130060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
519,69_mel2_ref3646742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
521,56_mel1_ref195060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
522,65_mel2_ref1065742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
524,59_mel1_ref310459.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
526,58_mel1_ref169759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
527,61_mel2_ref1408752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
530,55_mel1_ref152160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
531,51_mel1_ref202585.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
532,55_mel2_ref142759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
534,55_mel1_ref127859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
535,58_mel1_ref393959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
536,63_mel2_ref1718742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
538,53_mel2_ref352659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
541,67_mel2_ref1846742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
542,57_mel2_ref175958.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
543,63_mel1_ref1628742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
544,62_mel2_ref3838752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
545,510_mel1_ref119559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
546,63_mel1_ref3203742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
547,63_mel2_ref2617742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
548,69_mel1_ref3620762.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
549,62_mel2_ref3988742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
550,58_mel2_ref124259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
551,69_mel1_ref2980752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
552,65_mel1_ref1856742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
555,63_mel2_ref3470742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
556,64_mel1_ref3990752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
557,51_mel2_ref333859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
559,61_mel2_ref2512752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
560,52_mel1_ref177459.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
561,64_mel2_ref1199732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
562,65_mel2_ref2509742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
563,57_mel2_ref144260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
565,52_mel1_ref181659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
567,52_mel1_ref356859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
569,53_mel1_ref176558.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
571,65_mel2_ref1863742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
573,61_mel1_ref1457742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
575,51_mel2_ref254160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
576,51_mel1_ref233859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
577,58_mel2_ref278060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
579,510_mel2_ref119160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
581,56_mel1_ref193895.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
583,67_mel1_ref3177752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
585,69_mel2_ref1207742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
587,510_mel1_ref310758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
588,610_mel1_ref3399742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
589,62_mel1_ref3609742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
590,57_mel1_ref132995.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
591,63_mel2_ref2924742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
592,510_mel1_ref120006.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
593,52_mel2_ref221160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
596,69_mel2_ref2473742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
597,58_mel2_ref279060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
598,63_mel1_ref2628742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
600,67_mel2_ref2838732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
601,51_mel1_ref206160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
602,52_mel2_ref185858.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
603,63_mel2_ref1538742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
604,68_mel2_ref1283742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
606,69_mel2_ref3126742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
607,67_mel2_ref2548742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
609,53_mel1_ref368259.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
610,55_mel2_ref271959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
611,69_mel2_ref1473742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
612,55_mel1_ref110958.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
613,65_mel1_ref1392742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
614,69_mel2_ref2821742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
615,51_mel1_ref258059.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
617,62_mel2_ref2144742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
619,51_mel2_ref138160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
620,610_mel1_ref1762742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
622,510_mel1_ref229859.wav,4.0,4.0,4.0,,,True,4.0,4.0
625,56_mel1_ref198160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
626,510_mel2_ref220658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
627,63_mel1_ref2137742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
628,69_mel1_ref2126742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
630,66_mel1_ref1128742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
632,57_mel1_ref277658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
633,56_mel1_ref223658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
634,66_mel2_ref3397752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
635,54_mel1_ref313160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
639,68_mel1_ref1199742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
640,67_mel1_ref3184752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
641,63_mel2_ref1495742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
643,510_mel2_ref154659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
644,610_mel2_ref2915742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
645,58_mel2_ref233559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
647,69_mel1_ref3980752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
648,65_mel2_ref3430752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
649,67_mel1_ref2393742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
650,57_mel2_ref189959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
651,53_mel1_ref185985.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
652,58_mel2_ref304359.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
653,510_mel2_ref319160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
654,63_mel2_ref2908742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
655,51_mel2_ref109959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
656,61_mel2_ref3920762.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
659,59_mel1_ref193060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
660,59_mel1_ref168659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
662,59_mel1_ref360759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
663,55_mel1_ref362559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
664,57_mel2_ref351659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
666,55_mel1_ref221260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
668,56_mel2_ref142959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
669,56_mel2_ref193895.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
671,51_mel2_ref266060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
672,610_mel2_ref1699742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
673,510_mel1_ref172559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
675,61_mel1_ref3460752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
676,55_mel1_ref115260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
677,66_mel2_ref2188742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
678,57_mel1_ref161959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
679,510_mel2_ref310758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
680,61_mel2_ref1629742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
681,68_mel1_ref3235742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
682,56_mel2_ref270060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
683,66_mel1_ref1188742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
685,57_mel1_ref175958.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
686,59_mel1_ref169595.wav,4.0,,,,,False,,
687,56_mel1_ref258160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
688,59_mel1_ref123759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
689,58_mel2_ref153995.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
690,66_mel1_ref3128742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
691,65_mel1_ref1840752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
692,62_mel1_ref1218752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
693,56_mel1_ref227959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
694,66_mel2_ref3033742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
696,56_mel2_ref298658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
697,59_mel1_ref375659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
698,56_mel1_ref342959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
699,54_mel2_ref349859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
701,51_mel2_ref348060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
703,58_mel1_ref132559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
704,510_mel1_ref224160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
706,54_mel1_ref282060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
708,58_mel2_ref343758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
710,68_mel1_ref2479742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
711,69_mel2_ref2426742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
712,64_mel1_ref2568742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
713,69_mel2_ref1132742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
714,58_mel1_ref124259.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
715,64_mel2_ref2548732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
716,510_mel1_ref326795.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
717,51_mel2_ref148060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
721,52_mel2_ref118459.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
722,64_mel2_ref2779742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
724,66_mel1_ref3238752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
725,69_mel2_ref1423742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
727,61_mel2_ref3408752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
728,65_mel2_ref1573742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
729,68_mel2_ref3365742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
730,58_mel1_ref293959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
732,54_mel1_ref291658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
733,510_mel1_ref126859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
734,56_mel1_ref322759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
737,510_mel1_ref129859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
738,63_mel2_ref3379742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
739,59_mel1_ref226658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
740,67_mel2_ref1913742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
741,53_mel2_ref147558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
743,51_mel1_ref345095.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
744,55_mel1_ref321260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
745,610_mel2_ref3923742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
747,510_mel1_ref127795.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
748,65_mel2_ref3752742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
749,62_mel1_ref1872742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
750,56_mel2_ref124859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
751,55_mel2_ref180758.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
752,68_mel2_ref3446742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
753,68_mel2_ref2004742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
754,61_mel1_ref2593742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
755,53_mel2_ref187959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
756,56_mel2_ref355559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
757,55_mel2_ref152160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
759,56_mel2_ref148659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
763,52_mel1_ref273459.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
764,510_mel1_ref220006.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
765,55_mel2_ref276559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
766,65_mel2_ref2328742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
768,59_mel1_ref268659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
769,56_mel1_ref122759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
770,67_mel2_ref3043752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
772,68_mel1_ref3910742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
773,59_mel1_ref124559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
774,53_mel1_ref383659.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
775,67_mel1_ref2937742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
776,63_mel1_ref1947742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
777,54_mel2_ref308659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
778,55_mel1_ref176559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
779,56_mel1_ref235759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
780,67_mel1_ref3019732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
781,66_mel2_ref3566742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
782,56_mel2_ref398658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
783,52_mel1_ref219659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
784,55_mel1_ref255558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
785,63_mel2_ref3366742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
787,52_mel1_ref123858.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
788,68_mel2_ref2235742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
790,52_mel1_ref246759.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
791,56_mel2_ref129658.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
793,69_mel2_ref2154742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
794,64_mel2_ref3199732.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
795,53_mel1_ref334758.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
796,58_mel1_ref278060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
798,53_mel1_ref256759.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
799,52_mel1_ref173459.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
800,69_mel2_ref2126742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
803,610_mel2_ref3392752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
804,53_mel1_ref287959.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
805,69_mel1_ref1646742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
806,510_mel2_ref329859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
807,52_mel2_ref176160.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
808,65_mel1_ref2632742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
809,59_mel1_ref195459.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
810,53_mel1_ref308658.wav,4.0,,4.0,4.0,4.0,True,4.0,4.0
811,56_mel2_ref269995.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
813,56_mel1_ref370060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
814,51_mel1_ref226659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
815,54_mel2_ref146060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
816,58_mel2_ref149659.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
817,67_mel1_ref2177752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
818,59_mel1_ref256260.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
819,510_mel2_ref126559.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
821,510_mel1_ref226795.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
823,59_mel1_ref194959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
824,66_mel1_ref3033742.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
825,54_mel1_ref319859.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
826,51_mel2_ref283959.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
827,510_mel1_ref323558.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
828,510_mel2_ref160695.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
831,68_mel1_ref1680752.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
832,510_mel2_ref119060.wav,4.0,4.0,4.0,4.0,4.0,True,4.0,4.0
